,RH
2019-09-02 17:16:00,26.995999999999924
2019-09-02 17:17:00,27.09199999999992
2019-09-02 17:18:00,27.201999999999924
2019-09-02 17:19:00,27.295999999999925
2019-09-02 17:20:00,27.360999999999926
2019-09-02 17:21:00,27.425999999999924
2019-09-02 17:22:00,27.449999999999925
2019-09-02 17:23:00,27.461999999999925
2019-09-02 17:24:00,27.465999999999923
2019-09-02 17:25:00,27.515999999999924
2019-09-02 17:26:00,27.559999999999924
2019-09-02 17:27:00,27.590999999999923
2019-09-02 17:28:00,27.61799999999992
2019-09-02 17:29:00,27.68999999999992
2019-09-02 17:30:00,27.795999999999918
2019-09-02 17:31:00,27.874999999999922
2019-09-02 17:32:00,27.995999999999917
2019-09-02 17:33:00,28.100999999999914
2019-09-02 17:34:00,28.203999999999915
2019-09-02 17:35:00,28.254999999999917
2019-09-02 17:36:00,28.254999999999917
2019-09-02 17:37:00,28.259999999999916
2019-09-02 17:38:00,28.275999999999918
2019-09-02 17:39:00,28.25499999999992
2019-09-02 17:40:00,28.19999999999992
2019-09-02 17:41:00,28.183999999999923
2019-09-02 17:42:00,28.16199999999992
2019-09-02 17:43:00,28.160999999999923
2019-09-02 17:44:00,28.13199999999992
2019-09-02 17:45:00,28.127999999999922
2019-09-02 17:46:00,28.132999999999925
2019-09-02 17:47:00,28.100999999999924
2019-09-02 17:48:00,28.025999999999932
2019-09-02 17:49:00,27.95699999999993
2019-09-02 17:50:00,27.902999999999928
2019-09-02 17:51:00,27.847999999999928
2019-09-02 17:52:00,27.775999999999932
2019-09-02 17:53:00,27.684999999999935
2019-09-02 17:54:00,27.610999999999933
2019-09-02 17:55:00,27.546999999999933
2019-09-02 17:56:00,27.489999999999934
2019-09-02 17:57:00,27.423999999999932
2019-09-02 17:58:00,27.386999999999933
2019-09-02 17:59:00,27.35799999999993
2019-09-02 18:00:00,27.31899999999993
2019-09-02 18:01:00,27.261999999999933
2019-09-02 18:02:00,27.217999999999932
2019-09-02 18:03:00,27.190999999999935
2019-09-02 18:04:00,27.150999999999936
2019-09-02 18:05:00,27.094999999999935
2019-09-02 18:06:00,27.02299999999994
2019-09-02 18:07:00,26.969999999999942
2019-09-02 18:08:00,26.89799999999994
2019-09-02 18:09:00,26.83999999999994
2019-09-02 18:10:00,26.797999999999938
2019-09-02 18:11:00,26.76599999999994
2019-09-02 18:12:00,26.718999999999937
2019-09-02 18:13:00,26.65199999999994
2019-09-02 18:14:00,26.58499999999994
2019-09-02 18:15:00,26.52299999999994
2019-09-02 18:16:00,26.50499999999994
2019-09-02 18:17:00,26.520999999999937
2019-09-02 18:18:00,26.564999999999934
2019-09-02 18:19:00,26.604999999999933
2019-09-02 18:20:00,26.66199999999993
2019-09-02 18:21:00,26.71299999999993
2019-09-02 18:22:00,26.770999999999937
2019-09-02 18:23:00,26.862999999999932
2019-09-02 18:24:00,26.965999999999934
2019-09-02 18:25:00,27.08899999999993
2019-09-02 18:26:00,27.17799999999993
2019-09-02 18:27:00,27.21999999999993
2019-09-02 18:28:00,27.229999999999933
2019-09-02 18:29:00,27.21899999999993
2019-09-02 18:30:00,27.179999999999932
2019-09-02 18:31:00,27.16199999999993
2019-09-02 18:32:00,27.128999999999927
2019-09-02 18:33:00,27.106999999999925
2019-09-02 18:34:00,27.087999999999926
2019-09-02 18:35:00,27.041999999999927
2019-09-02 18:36:00,26.998999999999928
2019-09-02 18:37:00,27.003999999999927
2019-09-02 18:38:00,27.001999999999924
2019-09-02 18:39:00,27.005999999999926
2019-09-02 18:40:00,27.032999999999923
2019-09-02 18:41:00,27.076999999999924
2019-09-02 18:42:00,27.161999999999928
2019-09-02 18:43:00,27.229999999999926
2019-09-02 18:44:00,27.320999999999923
2019-09-02 18:45:00,27.41799999999992
2019-09-02 18:46:00,27.52699999999992
2019-09-02 18:47:00,27.602999999999916
2019-09-02 18:48:00,27.71999999999992
2019-09-02 18:49:00,27.872999999999923
2019-09-02 18:50:00,27.99099999999992
2019-09-02 18:51:00,28.066999999999922
2019-09-02 18:52:00,28.083999999999925
2019-09-02 18:53:00,28.096999999999923
2019-09-02 18:54:00,28.08599999999992
2019-09-02 18:55:00,28.056999999999924
2019-09-02 18:56:00,28.021999999999927
2019-09-02 18:57:00,27.99699999999993
2019-09-02 18:58:00,27.961999999999932
2019-09-02 18:59:00,27.894999999999936
2019-09-02 19:00:00,27.86599999999994
2019-09-02 19:01:00,27.84699999999994
2019-09-02 19:02:00,27.862999999999936
2019-09-02 19:03:00,27.880999999999936
2019-09-02 19:04:00,27.910999999999937
2019-09-02 19:05:00,27.958999999999936
2019-09-02 19:06:00,28.007999999999935
2019-09-02 19:07:00,28.057999999999936
2019-09-02 19:08:00,28.121999999999936
2019-09-02 19:09:00,28.160999999999934
2019-09-02 19:10:00,28.184999999999928
2019-09-02 19:11:00,28.231999999999925
2019-09-02 19:12:00,28.297999999999927
2019-09-02 19:13:00,28.356999999999925
2019-09-02 19:14:00,28.41599999999993
2019-09-02 19:15:00,28.47599999999993
2019-09-02 19:16:00,28.535999999999927
2019-09-02 19:17:00,28.605999999999927
2019-09-02 19:18:00,28.651999999999923
2019-09-02 19:19:00,28.721999999999923
2019-09-02 19:20:00,28.795999999999925
2019-09-02 19:21:00,28.860999999999922
2019-09-02 19:22:00,28.91199999999992
2019-09-02 19:23:00,28.967999999999922
2019-09-02 19:24:00,29.01699999999992
2019-09-02 19:25:00,29.065999999999924
2019-09-02 19:26:00,29.126999999999924
2019-09-02 19:27:00,29.17999999999993
2019-09-02 19:28:00,29.22699999999993
2019-09-02 19:29:00,29.261999999999933
2019-09-02 19:30:00,29.281999999999936
2019-09-02 19:31:00,29.301999999999936
2019-09-02 19:32:00,29.33099999999994
2019-09-02 19:33:00,29.349999999999937
2019-09-02 19:34:00,29.355999999999938
2019-09-02 19:35:00,29.364999999999934
2019-09-02 19:36:00,29.361999999999938
2019-09-02 19:37:00,29.349999999999937
2019-09-02 19:38:00,29.341999999999935
2019-09-02 19:39:00,29.33399999999993
2019-09-02 19:40:00,29.353999999999928
2019-09-02 19:41:00,29.373999999999928
2019-09-02 19:42:00,29.368999999999925
2019-09-02 19:43:00,29.37099999999993
2019-09-02 19:44:00,29.378999999999934
2019-09-02 19:45:00,29.37399999999994
2019-09-02 19:46:00,29.356999999999935
2019-09-02 19:47:00,29.340999999999934
2019-09-02 19:48:00,29.344999999999935
2019-09-02 19:49:00,29.355999999999938
2019-09-02 19:50:00,29.353999999999935
2019-09-02 19:51:00,29.347999999999935
2019-09-02 19:52:00,29.354999999999933
2019-09-02 19:53:00,29.34699999999993
2019-09-02 19:54:00,29.342999999999925
2019-09-02 19:55:00,29.34799999999992
2019-09-02 19:56:00,29.36399999999992
2019-09-02 19:57:00,29.390999999999924
2019-09-02 19:58:00,29.410999999999923
2019-09-02 19:59:00,29.435999999999922
2019-09-02 20:00:00,29.46699999999992
2019-09-02 20:01:00,29.499999999999925
2019-09-02 20:02:00,29.535999999999927
2019-09-02 20:03:00,29.58499999999993
2019-09-02 20:04:00,29.611999999999927
2019-09-02 20:05:00,29.646999999999927
2019-09-02 20:06:00,29.678999999999927
2019-09-02 20:07:00,29.707999999999924
2019-09-02 20:08:00,29.737999999999925
2019-09-02 20:09:00,29.776999999999923
2019-09-02 20:10:00,29.813999999999925
2019-09-02 20:11:00,29.83699999999992
2019-09-02 20:12:00,29.86999999999992
2019-09-02 20:13:00,29.89999999999992
2019-09-02 20:14:00,29.951999999999924
2019-09-02 20:15:00,29.992999999999927
2019-09-02 20:16:00,30.04899999999992
2019-09-02 20:17:00,30.108999999999924
2019-09-02 20:18:00,30.169999999999924
2019-09-02 20:19:00,30.21499999999993
2019-09-02 20:20:00,30.235999999999933
2019-09-02 20:21:00,30.26099999999993
2019-09-02 20:22:00,30.28099999999993
2019-09-02 20:23:00,30.296999999999933
2019-09-02 20:24:00,30.314999999999934
2019-09-02 20:25:00,30.334999999999933
2019-09-02 20:26:00,30.34999999999993
2019-09-02 20:27:00,30.35799999999993
2019-09-02 20:28:00,30.367999999999927
2019-09-02 20:29:00,30.382999999999925
2019-09-02 20:30:00,30.41299999999992
2019-09-02 20:31:00,30.445999999999923
2019-09-02 20:32:00,30.482999999999926
2019-09-02 20:33:00,30.535999999999923
2019-09-02 20:34:00,30.59599999999992
2019-09-02 20:35:00,30.673999999999914
2019-09-02 20:36:00,30.740999999999918
2019-09-02 20:37:00,30.830999999999914
2019-09-02 20:38:00,30.937999999999914
2019-09-02 20:39:00,31.05899999999992
2019-09-02 20:40:00,31.190999999999924
2019-09-02 20:41:00,31.33699999999992
2019-09-02 20:42:00,31.477999999999923
2019-09-02 20:43:00,31.61899999999992
2019-09-02 20:44:00,31.763999999999918
2019-09-02 20:45:00,31.928999999999924
2019-09-02 20:46:00,32.06899999999992
2019-09-02 20:47:00,32.187999999999924
2019-09-02 20:48:00,32.28899999999993
2019-09-02 20:49:00,32.38099999999993
2019-09-02 20:50:00,32.46599999999992
2019-09-02 20:51:00,32.54899999999992
2019-09-02 20:52:00,32.62999999999992
2019-09-02 20:53:00,32.70799999999991
2019-09-02 20:54:00,32.783999999999914
2019-09-02 20:55:00,32.82599999999991
2019-09-02 20:56:00,32.91099999999991
2019-09-02 20:57:00,33.01899999999991
2019-09-02 20:58:00,33.11399999999991
2019-09-02 20:59:00,33.20799999999991
2019-09-02 21:00:00,33.307999999999915
2019-09-02 21:01:00,33.392999999999915
2019-09-02 21:02:00,33.47499999999992
2019-09-02 21:03:00,33.547999999999924
2019-09-02 21:04:00,33.616999999999926
2019-09-02 21:05:00,33.683999999999926
2019-09-02 21:06:00,33.73499999999993
2019-09-02 21:07:00,33.76599999999993
2019-09-02 21:08:00,33.796999999999926
2019-09-02 21:09:00,33.817999999999934
2019-09-02 21:10:00,33.83799999999993
2019-09-02 21:11:00,33.88299999999993
2019-09-02 21:12:00,33.931999999999924
2019-09-02 21:13:00,33.988999999999926
2019-09-02 21:14:00,34.03399999999992
2019-09-02 21:15:00,34.083999999999925
2019-09-02 21:16:00,34.12199999999992
2019-09-02 21:17:00,34.15499999999992
2019-09-02 21:18:00,34.19499999999992
2019-09-02 21:19:00,34.24499999999992
2019-09-02 21:20:00,34.28599999999992
2019-09-02 21:21:00,34.30499999999992
2019-09-02 21:22:00,34.31999999999992
2019-09-02 21:23:00,34.34499999999993
2019-09-02 21:24:00,34.36899999999993
2019-09-02 21:25:00,34.385999999999925
2019-09-02 21:26:00,34.431999999999924
2019-09-02 21:27:00,34.47599999999993
2019-09-02 21:28:00,34.52399999999993
2019-09-02 21:29:00,34.558999999999926
2019-09-02 21:30:00,34.59399999999992
2019-09-02 21:31:00,34.635999999999925
2019-09-02 21:32:00,34.68499999999993
2019-09-02 21:33:00,34.72799999999993
2019-09-02 21:34:00,34.77199999999993
2019-09-02 21:35:00,34.82399999999993
2019-09-02 21:36:00,34.885999999999925
2019-09-02 21:37:00,35.00699999999993
2019-09-02 21:38:00,35.17699999999992
2019-09-02 21:39:00,35.42099999999992
2019-09-02 21:40:00,35.72599999999992
2019-09-02 21:41:00,36.05699999999992
2019-09-02 21:42:00,36.404999999999916
2019-09-02 21:43:00,36.76999999999991
2019-09-02 21:44:00,37.151999999999916
2019-09-02 21:45:00,37.54799999999992
2019-09-02 21:46:00,37.935999999999915
2019-09-02 21:47:00,38.285999999999916
2019-09-02 21:48:00,38.609999999999914
2019-09-02 21:49:00,38.89499999999992
2019-09-02 21:50:00,39.15499999999992
2019-09-02 21:51:00,39.40299999999992
2019-09-02 21:52:00,39.65399999999992
2019-09-02 21:53:00,39.89499999999992
2019-09-02 21:54:00,40.133999999999915
2019-09-02 21:55:00,40.36499999999992
2019-09-02 21:56:00,40.60499999999992
2019-09-02 21:57:00,40.839999999999925
2019-09-02 21:58:00,41.059999999999924
2019-09-02 21:59:00,41.26599999999992
2019-09-02 22:00:00,41.45699999999992
2019-09-02 22:01:00,41.644999999999925
2019-09-02 22:02:00,41.815999999999924
2019-09-02 22:03:00,41.96999999999992
2019-09-02 22:04:00,42.13499999999992
2019-09-02 22:05:00,42.29799999999991
2019-09-02 22:06:00,42.44999999999991
2019-09-02 22:07:00,42.59099999999991
2019-09-02 22:08:00,42.732999999999905
2019-09-02 22:09:00,42.87099999999991
2019-09-02 22:10:00,42.99999999999991
2019-09-02 22:11:00,43.1189999999999
2019-09-02 22:12:00,43.2369999999999
2019-09-02 22:13:00,43.363999999999905
2019-09-02 22:14:00,43.482999999999905
2019-09-02 22:15:00,43.589999999999904
2019-09-02 22:16:00,43.6939999999999
2019-09-02 22:17:00,43.793999999999905
2019-09-02 22:18:00,43.8889999999999
2019-09-02 22:19:00,43.9859999999999
2019-09-02 22:20:00,44.0799999999999
2019-09-02 22:21:00,44.1819999999999
2019-09-02 22:22:00,44.2839999999999
2019-09-02 22:23:00,44.385999999999896
2019-09-02 22:24:00,44.47899999999989
2019-09-02 22:25:00,44.58599999999989
2019-09-02 22:26:00,44.69399999999989
2019-09-02 22:27:00,44.812999999999896
2019-09-02 22:28:00,44.9229999999999
2019-09-02 22:29:00,45.0239999999999
2019-09-02 22:30:00,45.1159999999999
2019-09-02 22:31:00,45.194999999999894
2019-09-02 22:32:00,45.2809999999999
2019-09-02 22:33:00,45.355999999999895
2019-09-02 22:34:00,45.4219999999999
2019-09-02 22:35:00,45.4889999999999
2019-09-02 22:36:00,45.5499999999999
2019-09-02 22:37:00,45.6069999999999
2019-09-02 22:38:00,45.669999999999895
2019-09-02 22:39:00,45.7269999999999
2019-09-02 22:40:00,45.7939999999999
2019-09-02 22:41:00,45.855999999999895
2019-09-02 22:42:00,45.90799999999989
2019-09-02 22:43:00,45.96499999999989
2019-09-02 22:44:00,46.02899999999989
2019-09-02 22:45:00,46.081999999999894
2019-09-02 22:46:00,46.13999999999989
2019-09-02 22:47:00,46.20599999999989
2019-09-02 22:48:00,46.271999999999885
2019-09-02 22:49:00,46.34999999999988
2019-09-02 22:50:00,46.41799999999988
2019-09-02 22:51:00,46.49299999999988
2019-09-02 22:52:00,46.564999999999884
2019-09-02 22:53:00,46.63299999999988
2019-09-02 22:54:00,46.70099999999989
2019-09-02 22:55:00,46.77299999999988
2019-09-02 22:56:00,46.844999999999885
2019-09-02 22:57:00,46.90999999999988
2019-09-02 22:58:00,46.975999999999885
2019-09-02 22:59:00,47.03599999999989
2019-09-02 23:00:00,47.097999999999885
2019-09-02 23:01:00,47.16999999999988
2019-09-02 23:02:00,47.24599999999988
2019-09-02 23:03:00,47.32599999999987
2019-09-02 23:04:00,47.39899999999987
2019-09-02 23:05:00,47.46999999999987
2019-09-02 23:06:00,47.535999999999866
2019-09-02 23:07:00,47.599999999999866
2019-09-02 23:08:00,47.66099999999986
2019-09-02 23:09:00,47.72199999999985
2019-09-02 23:10:00,47.78599999999985
2019-09-02 23:11:00,47.83799999999986
2019-09-02 23:12:00,47.88699999999985
2019-09-02 23:13:00,47.93199999999985
2019-09-02 23:14:00,47.986999999999846
2019-09-02 23:15:00,48.04299999999985
2019-09-02 23:16:00,48.09299999999984
2019-09-02 23:17:00,48.136999999999844
2019-09-02 23:18:00,48.181999999999846
2019-09-02 23:19:00,48.22499999999984
2019-09-02 23:20:00,48.26999999999984
2019-09-02 23:21:00,48.32099999999984
2019-09-02 23:22:00,48.369999999999834
2019-09-02 23:23:00,48.41699999999984
2019-09-02 23:24:00,48.45899999999983
2019-09-02 23:25:00,48.49999999999984
2019-09-02 23:26:00,48.55399999999983
2019-09-02 23:27:00,48.612999999999836
2019-09-02 23:28:00,48.66899999999983
2019-09-02 23:29:00,48.71899999999984
2019-09-02 23:30:00,48.753999999999834
2019-09-02 23:31:00,48.78899999999984
2019-09-02 23:32:00,48.82699999999984
2019-09-02 23:33:00,48.866999999999834
2019-09-02 23:34:00,48.905999999999835
2019-09-02 23:35:00,48.94099999999983
2019-09-02 23:36:00,48.96699999999983
2019-09-02 23:37:00,48.99899999999983
2019-09-02 23:38:00,49.034999999999826
2019-09-02 23:39:00,49.06999999999984
2019-09-02 23:40:00,49.11199999999983
2019-09-02 23:41:00,49.147999999999826
2019-09-02 23:42:00,49.18599999999982
2019-09-02 23:43:00,49.22799999999982
2019-09-02 23:44:00,49.26599999999981
2019-09-02 23:45:00,49.29799999999982
2019-09-02 23:46:00,49.31999999999981
2019-09-02 23:47:00,49.33899999999981
2019-09-02 23:48:00,49.336999999999804
2019-09-02 23:49:00,49.34599999999981
2019-09-02 23:50:00,49.35799999999981
2019-09-02 23:51:00,49.359999999999815
2019-09-02 23:52:00,49.34799999999981
2019-09-02 23:53:00,49.32599999999981
2019-09-02 23:54:00,49.29899999999981
2019-09-02 23:55:00,49.28499999999981
2019-09-02 23:56:00,49.27299999999981
2019-09-02 23:57:00,49.25199999999982
2019-09-02 23:58:00,49.25499999999981
2019-09-02 23:59:00,49.25899999999981
2019-09-03 00:00:00,49.255999999999815
2019-09-03 00:01:00,49.270999999999816
2019-09-03 00:02:00,49.29399999999981
2019-09-03 00:03:00,49.32199999999982
2019-09-03 00:04:00,49.35799999999982
2019-09-03 00:05:00,49.398999999999816
2019-09-03 00:06:00,49.44299999999982
2019-09-03 00:07:00,49.49099999999982
2019-09-03 00:08:00,49.53099999999982
2019-09-03 00:09:00,49.566999999999815
2019-09-03 00:10:00,49.61199999999981
2019-09-03 00:11:00,49.637999999999806
2019-09-03 00:12:00,49.67299999999981
2019-09-03 00:13:00,49.711999999999804
2019-09-03 00:14:00,49.750999999999806
2019-09-03 00:15:00,49.78399999999981
2019-09-03 00:16:00,49.813999999999815
2019-09-03 00:17:00,49.83799999999981
2019-09-03 00:18:00,49.85799999999982
2019-09-03 00:19:00,49.87899999999981
2019-09-03 00:20:00,49.896999999999814
2019-09-03 00:21:00,49.91899999999981
2019-09-03 00:22:00,49.93799999999981
2019-09-03 00:23:00,49.949999999999804
2019-09-03 00:24:00,49.96799999999981
2019-09-03 00:25:00,49.97199999999981
2019-09-03 00:26:00,49.99399999999981
2019-09-03 00:27:00,50.0209999999998
2019-09-03 00:28:00,50.037999999999805
2019-09-03 00:29:00,50.0479999999998
2019-09-03 00:30:00,50.064999999999806
2019-09-03 00:31:00,50.086999999999804
2019-09-03 00:32:00,50.1039999999998
2019-09-03 00:33:00,50.1279999999998
2019-09-03 00:34:00,50.1499999999998
2019-09-03 00:35:00,50.1679999999998
2019-09-03 00:36:00,50.1779999999998
2019-09-03 00:37:00,50.194999999999794
2019-09-03 00:38:00,50.2179999999998
2019-09-03 00:39:00,50.23599999999979
2019-09-03 00:40:00,50.25399999999979
2019-09-03 00:41:00,50.27499999999979
2019-09-03 00:42:00,50.29599999999979
2019-09-03 00:43:00,50.312999999999796
2019-09-03 00:44:00,50.32099999999979
2019-09-03 00:45:00,50.33599999999979
2019-09-03 00:46:00,50.34399999999979
2019-09-03 00:47:00,50.344999999999786
2019-09-03 00:48:00,50.35599999999978
2019-09-03 00:49:00,50.37399999999978
2019-09-03 00:50:00,50.38399999999978
2019-09-03 00:51:00,50.39299999999978
2019-09-03 00:52:00,50.39699999999978
2019-09-03 00:53:00,50.40399999999978
2019-09-03 00:54:00,50.409999999999776
2019-09-03 00:55:00,50.42199999999978
2019-09-03 00:56:00,50.43599999999977
2019-09-03 00:57:00,50.44499999999978
2019-09-03 00:58:00,50.446999999999775
2019-09-03 00:59:00,50.44999999999978
2019-09-03 01:00:00,50.45699999999978
2019-09-03 01:01:00,50.45999999999979
2019-09-03 01:02:00,50.47299999999978
2019-09-03 01:03:00,50.482999999999784
2019-09-03 01:04:00,50.49299999999978
2019-09-03 01:05:00,50.50199999999978
2019-09-03 01:06:00,50.51799999999978
2019-09-03 01:07:00,50.537999999999776
2019-09-03 01:08:00,50.57199999999978
2019-09-03 01:09:00,50.614999999999775
2019-09-03 01:10:00,50.65599999999978
2019-09-03 01:11:00,50.69799999999977
2019-09-03 01:12:00,50.739999999999775
2019-09-03 01:13:00,50.78699999999978
2019-09-03 01:14:00,50.84699999999979
2019-09-03 01:15:00,50.91299999999979
2019-09-03 01:16:00,50.97099999999979
2019-09-03 01:17:00,51.03499999999978
2019-09-03 01:18:00,51.09599999999979
2019-09-03 01:19:00,51.15399999999979
2019-09-03 01:20:00,51.21399999999979
2019-09-03 01:21:00,51.278999999999805
2019-09-03 01:22:00,51.346999999999795
2019-09-03 01:23:00,51.41199999999979
2019-09-03 01:24:00,51.4699999999998
2019-09-03 01:25:00,51.523999999999795
2019-09-03 01:26:00,51.58999999999979
2019-09-03 01:27:00,51.6569999999998
2019-09-03 01:28:00,51.712999999999795
2019-09-03 01:29:00,51.76799999999979
2019-09-03 01:30:00,51.82199999999979
2019-09-03 01:31:00,51.88199999999978
2019-09-03 01:32:00,51.93299999999978
2019-09-03 01:33:00,51.98299999999978
2019-09-03 01:34:00,52.032999999999774
2019-09-03 01:35:00,52.08199999999978
2019-09-03 01:36:00,52.11699999999978
2019-09-03 01:37:00,52.14699999999978
2019-09-03 01:38:00,52.19799999999979
2019-09-03 01:39:00,52.247999999999784
2019-09-03 01:40:00,52.2999999999998
2019-09-03 01:41:00,52.3459999999998
2019-09-03 01:42:00,52.3949999999998
2019-09-03 01:43:00,52.4539999999998
2019-09-03 01:44:00,52.5199999999998
2019-09-03 01:45:00,52.596999999999795
2019-09-03 01:46:00,52.685999999999794
2019-09-03 01:47:00,52.77499999999979
2019-09-03 01:48:00,52.85199999999979
2019-09-03 01:49:00,52.93299999999979
2019-09-03 01:50:00,53.00499999999978
2019-09-03 01:51:00,53.07599999999978
2019-09-03 01:52:00,53.137999999999785
2019-09-03 01:53:00,53.179999999999794
2019-09-03 01:54:00,53.22399999999978
2019-09-03 01:55:00,53.26399999999978
2019-09-03 01:56:00,53.290999999999784
2019-09-03 01:57:00,53.314999999999785
2019-09-03 01:58:00,53.338999999999785
2019-09-03 01:59:00,53.349999999999774
2019-09-03 02:00:00,53.36999999999978
2019-09-03 02:01:00,53.38199999999978
2019-09-03 02:02:00,53.406999999999776
2019-09-03 02:03:00,53.44899999999977
2019-09-03 02:04:00,53.47999999999977
2019-09-03 02:05:00,53.49999999999977
2019-09-03 02:06:00,53.52499999999977
2019-09-03 02:07:00,53.55599999999978
2019-09-03 02:08:00,53.57799999999977
2019-09-03 02:09:00,53.611999999999775
2019-09-03 02:10:00,53.64399999999978
2019-09-03 02:11:00,53.67799999999977
2019-09-03 02:12:00,53.70799999999978
2019-09-03 02:13:00,53.74499999999978
2019-09-03 02:14:00,53.78699999999977
2019-09-03 02:15:00,53.83499999999977
2019-09-03 02:16:00,53.90099999999978
2019-09-03 02:17:00,53.96699999999978
2019-09-03 02:18:00,54.03599999999979
2019-09-03 02:19:00,54.09199999999979
2019-09-03 02:20:00,54.1459999999998
2019-09-03 02:21:00,54.1969999999998
2019-09-03 02:22:00,54.24299999999979
2019-09-03 02:23:00,54.26699999999979
2019-09-03 02:24:00,54.28099999999979
2019-09-03 02:25:00,54.29299999999979
2019-09-03 02:26:00,54.2939999999998
2019-09-03 02:27:00,54.2939999999998
2019-09-03 02:28:00,54.29899999999979
2019-09-03 02:29:00,54.29799999999979
2019-09-03 02:30:00,54.30599999999978
2019-09-03 02:31:00,54.33399999999979
2019-09-03 02:32:00,54.36299999999979
2019-09-03 02:33:00,54.3979999999998
2019-09-03 02:34:00,54.447999999999794
2019-09-03 02:35:00,54.4949999999998
2019-09-03 02:36:00,54.5379999999998
2019-09-03 02:37:00,54.58899999999979
2019-09-03 02:38:00,54.6579999999998
2019-09-03 02:39:00,54.748999999999796
2019-09-03 02:40:00,54.8319999999998
2019-09-03 02:41:00,54.9079999999998
2019-09-03 02:42:00,54.9969999999998
2019-09-03 02:43:00,55.094999999999786
2019-09-03 02:44:00,55.18999999999979
2019-09-03 02:45:00,55.28799999999978
2019-09-03 02:46:00,55.38199999999979
2019-09-03 02:47:00,55.462999999999795
2019-09-03 02:48:00,55.523999999999795
2019-09-03 02:49:00,55.5739999999998
2019-09-03 02:50:00,55.620999999999796
2019-09-03 02:51:00,55.6599999999998
2019-09-03 02:52:00,55.684999999999796
2019-09-03 02:53:00,55.7079999999998
2019-09-03 02:54:00,55.7229999999998
2019-09-03 02:55:00,55.7349999999998
2019-09-03 02:56:00,55.75399999999979
2019-09-03 02:57:00,55.77799999999979
2019-09-03 02:58:00,55.811999999999784
2019-09-03 02:59:00,55.85399999999978
2019-09-03 03:00:00,55.907999999999774
2019-09-03 03:01:00,55.97799999999977
2019-09-03 03:02:00,56.05299999999977
2019-09-03 03:03:00,56.120999999999775
2019-09-03 03:04:00,56.20099999999978
2019-09-03 03:05:00,56.283999999999786
2019-09-03 03:06:00,56.359999999999786
2019-09-03 03:07:00,56.4369999999998
2019-09-03 03:08:00,56.5179999999998
2019-09-03 03:09:00,56.58599999999981
2019-09-03 03:10:00,56.65399999999981
2019-09-03 03:11:00,56.69999999999982
2019-09-03 03:12:00,56.74599999999981
2019-09-03 03:13:00,56.7889999999998
2019-09-03 03:14:00,56.8289999999998
2019-09-03 03:15:00,56.86199999999981
2019-09-03 03:16:00,56.890999999999806
2019-09-03 03:17:00,56.9069999999998
2019-09-03 03:18:00,56.9079999999998
2019-09-03 03:19:00,56.910999999999795
2019-09-03 03:20:00,56.90699999999979
2019-09-03 03:21:00,56.91899999999979
2019-09-03 03:22:00,56.94299999999979
2019-09-03 03:23:00,56.98299999999979
2019-09-03 03:24:00,57.02299999999978
2019-09-03 03:25:00,57.076999999999785
2019-09-03 03:26:00,57.13899999999978
2019-09-03 03:27:00,57.22399999999978
2019-09-03 03:28:00,57.32499999999978
2019-09-03 03:29:00,57.436999999999784
2019-09-03 03:30:00,57.53899999999978
2019-09-03 03:31:00,57.622999999999784
2019-09-03 03:32:00,57.68499999999979
2019-09-03 03:33:00,57.752999999999794
2019-09-03 03:34:00,57.820999999999785
2019-09-03 03:35:00,57.88999999999978
2019-09-03 03:36:00,57.96199999999978
2019-09-03 03:37:00,58.009999999999785
2019-09-03 03:38:00,58.05199999999978
2019-09-03 03:39:00,58.08999999999978
2019-09-03 03:40:00,58.12799999999978
2019-09-03 03:41:00,58.16899999999978
2019-09-03 03:42:00,58.20699999999978
2019-09-03 03:43:00,58.21599999999978
2019-09-03 03:44:00,58.20899999999979
2019-09-03 03:45:00,58.19099999999979
2019-09-03 03:46:00,58.16599999999979
2019-09-03 03:47:00,58.13599999999978
2019-09-03 03:48:00,58.099999999999795
2019-09-03 03:49:00,58.05199999999979
2019-09-03 03:50:00,58.016999999999804
2019-09-03 03:51:00,57.9939999999998
2019-09-03 03:52:00,57.98399999999981
2019-09-03 03:53:00,57.981999999999815
2019-09-03 03:54:00,57.97499999999981
2019-09-03 03:55:00,57.95999999999981
2019-09-03 03:56:00,57.93599999999981
2019-09-03 03:57:00,57.92099999999981
2019-09-03 03:58:00,57.89799999999982
2019-09-03 03:59:00,57.88399999999982
2019-09-03 04:00:00,57.87299999999982
2019-09-03 04:01:00,57.84999999999982
2019-09-03 04:02:00,57.82699999999981
2019-09-03 04:03:00,57.81299999999982
2019-09-03 04:04:00,57.82099999999982
2019-09-03 04:05:00,57.83999999999982
2019-09-03 04:06:00,57.87599999999982
2019-09-03 04:07:00,57.92899999999982
2019-09-03 04:08:00,57.99199999999981
2019-09-03 04:09:00,58.05599999999981
2019-09-03 04:10:00,58.10299999999982
2019-09-03 04:11:00,58.165999999999826
2019-09-03 04:12:00,58.22899999999983
2019-09-03 04:13:00,58.282999999999824
2019-09-03 04:14:00,58.318999999999825
2019-09-03 04:15:00,58.35999999999983
2019-09-03 04:16:00,58.38699999999983
2019-09-03 04:17:00,58.412999999999826
2019-09-03 04:18:00,58.43499999999982
2019-09-03 04:19:00,58.45299999999982
2019-09-03 04:20:00,58.48299999999981
2019-09-03 04:21:00,58.51099999999981
